"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.970369090E-1,3.000000026E-3,-8.100000024E-2,9.804000854E0,9.804335916E0
7.995503660E-1,1.395000052E-2,-8.100000024E-2,9.841950417E0,9.842293615E0
8.020581380E-1,7.050000131E-3,-6.900000572E-2,9.841950417E0,9.842194811E0
8.045688280E-1,1.395000052E-2,-7.395000011E-2,9.841950417E0,9.842238120E0
8.070793660E-1,1.005000062E-2,-9.105000645E-2,9.811050415E0,9.811478041E0
8.095928130E-1,1.395000052E-2,-7.695000619E-2,9.796050072E0,9.796362229E0
8.121008150E-1,2.205000073E-2,-7.905000448E-2,9.877950668E0,9.878291579E0
8.146112740E-1,-1.800000109E-2,-9.105000645E-2,9.862950325E0,9.863387005E0
8.171218130E-1,2.895000204E-2,-6.000000238E-2,9.811050415E0,9.811276591E0
8.196352890E-1,0.000000000E0,-7.695000619E-2,9.838950157E0,9.839251064E0
8.221430610E-1,1.395000052E-2,-8.595000207E-2,9.874950409E0,9.875334302E0
8.246537510E-1,2.895000204E-2,-7.905000448E-2,9.883050919E0,9.883409455E0
8.271642890E-1,2.595000155E-2,-1.150500029E-1,9.825000763E0,9.825708621E0
8.296777450E-1,7.050000131E-3,-8.895000070E-2,9.865950584E0,9.866354075E0
8.321855160E-1,1.005000062E-2,-1.009500027E-1,9.874950409E0,9.875471507E0
8.346962070E-1,1.200000010E-2,-8.400000632E-2,9.892050743E0,9.892414665E0
8.372067450E-1,1.395000052E-2,-7.695000619E-2,9.837000847E0,9.837311704E0
8.397202070E-1,1.395000052E-2,-7.695000619E-2,9.799050331E0,9.799362392E0
8.422279680E-1,2.895000204E-2,-9.105000645E-2,9.837000847E0,9.837464809E0
8.447386580E-1,2.205000073E-2,-6.495000422E-2,9.859050751E0,9.859289346E0
8.472491970E-1,-7.950000465E-3,-7.905000448E-2,9.835050583E0,9.835371476E0
8.497626580E-1,1.695000008E-2,-1.050000042E-1,9.813000679E0,9.813577056E0
8.522704290E-1,-4.050000105E-3,-6.495000422E-2,9.835050583E0,9.835265877E0
8.547811200E-1,-1.095000096E-2,-8.100000024E-2,9.829950333E0,9.830290151E0
8.572916580E-1,2.400000021E-2,-8.400000632E-2,9.817950249E0,9.818338917E0
8.598051200E-1,1.200000010E-2,-6.705000252E-2,9.859050751E0,9.859286050E0
8.623128770E-1,-6.000000052E-3,-7.395000011E-2,9.853950500E0,9.854229806E0
8.648235670E-1,7.050000131E-3,-6.900000572E-2,9.862950325E0,9.863194199E0
8.673341060E-1,4.950000439E-3,-6.900000572E-2,9.850950241E0,9.851193134E0
8.698475670E-1,2.400000021E-2,-8.400000632E-2,9.816000938E0,9.816389684E0
8.723553430E-1,1.005000062E-2,-6.495000422E-2,9.877950668E0,9.878169310E0
8.748660340E-1,1.905000024E-2,-7.200000435E-2,9.862950325E0,9.863231520E0
8.773765720E-1,2.205000073E-2,-8.400000632E-2,9.838950157E0,9.839333433E0
8.798900340E-1,4.800000042E-2,-9.795000404E-2,9.829950333E0,9.830555516E0
8.823977900E-1,1.200000010E-2,-9.105000645E-2,9.865950584E0,9.866378010E0
8.849084800E-1,2.400000021E-2,-5.700000376E-2,9.861000061E0,9.861194005E0
8.874190190E-1,2.895000204E-2,-8.595000207E-2,9.844050407E0,9.844468189E0
8.899324800E-1,4.995000362E-2,-6.705000252E-2,9.796050072E0,9.796406878E0
8.924402570E-1,3.405000269E-2,-6.195000187E-2,9.825000763E0,9.825255070E0
8.949509470E-1,4.950000439E-3,-6.000000238E-2,9.847050667E0,9.847234705E0
8.974614850E-1,1.005000062E-2,-4.095000029E-2,9.823050499E0,9.823140995E0
8.999749470E-1,-7.950000465E-3,-7.395000011E-2,9.829950333E0,9.830231704E0
9.024826940E-1,2.895000204E-2,-9.105000645E-2,9.856050491E0,9.856513557E0
9.049933840E-1,2.595000155E-2,-1.030500084E-1,9.871050835E0,9.871622829E0
9.075039230E-1,1.695000008E-2,-9.300000221E-2,9.823050499E0,9.823505352E0
9.100173840E-1,2.205000073E-2,-8.895000070E-2,9.838950157E0,9.839376937E0
9.125251560E-1,1.695000008E-2,-8.595000207E-2,9.862950325E0,9.863339385E0
9.150358460E-1,7.050000131E-3,-8.595000207E-2,9.897000313E0,9.897376031E0
9.175463850E-1,1.200000010E-2,-6.900000572E-2,9.837000847E0,9.837250158E0
9.200598460E-1,3.600000218E-2,-5.700000376E-2,9.838950157E0,9.839181124E0
9.225676130E-1,1.695000008E-2,-6.495000422E-2,9.889950752E0,9.890178547E0
9.250783040E-1,3.000000026E-3,-8.100000024E-2,9.909000397E0,9.909331908E0
9.275888420E-1,2.895000204E-2,-1.270500124E-1,9.825000763E0,9.825864837E0
9.301023040E-1,1.905000024E-2,-9.105000645E-2,9.825000763E0,9.825441110E0
9.326100980E-1,0.000000000E0,-1.009500027E-1,9.873000145E0,9.873516231E0
9.351207880E-1,-1.605000161E-2,-8.595000207E-2,9.861000061E0,9.861387692E0
9.376313270E-1,-3.000000119E-2,-7.395000011E-2,9.838950157E0,9.839273794E0
9.401447880E-1,4.305000231E-2,-8.895000070E-2,9.835050583E0,9.835547030E0
9.426525590E-1,1.200000010E-2,-9.600000083E-2,9.844050407E0,9.844525810E0
9.451632310E-1,-4.050000105E-3,-1.080000028E-1,9.837000847E0,9.837594526E0
9.476737690E-1,1.200000010E-2,-1.170000061E-1,9.826950073E0,9.827653878E0
9.501872310E-1,3.795000166E-2,-7.200000435E-2,9.847050667E0,9.847387016E0
9.526950020E-1,7.050000131E-3,-7.905000448E-2,9.865950584E0,9.866269789E0
9.552056960E-1,4.950000439E-3,-7.905000448E-2,9.861000061E0,9.861318148E0
9.577162350E-1,3.000000026E-3,-7.695000619E-2,9.838950157E0,9.839251521E0
9.602296960E-1,3.795000166E-2,-8.595000207E-2,9.856050491E0,9.856498308E0
9.627374680E-1,1.905000024E-2,-9.795000404E-2,9.865950584E0,9.866455191E0
9.652481500E-1,3.405000269E-2,-9.795000404E-2,9.847050667E0,9.847596683E0
9.677586880E-1,3.105000220E-2,-6.705000252E-2,9.838950157E0,9.839227612E0
9.702721500E-1,3.105000220E-2,-6.705000252E-2,9.826950073E0,9.827227867E0
9.727799210E-1,-1.050000079E-3,-7.395000011E-2,9.856050491E0,9.856327967E0
9.752906110E-1,0.000000000E0,-6.000000238E-2,9.880050659E0,9.880232843E0
9.778011630E-1,3.000000026E-3,-9.300000221E-2,9.844050407E0,9.844490156E0
9.803146240E-1,-1.605000161E-2,-8.400000632E-2,9.787050247E0,9.787423877E0
9.828223960E-1,2.595000155E-2,-6.195000187E-2,9.841950417E0,9.842179596E0
9.853330860E-1,7.050000131E-3,-7.695000619E-2,9.847050667E0,9.847353850E0
9.878436190E-1,-7.950000465E-3,-6.705000252E-2,9.823050499E0,9.823282548E0
9.903570810E-1,2.595000155E-2,-9.600000083E-2,9.804000854E0,9.804505197E0
9.928648520E-1,1.395000052E-2,-3.600000218E-2,9.850950241E0,9.851025899E0
9.953755430E-1,-4.050000105E-3,-4.995000362E-2,9.847050667E0,9.847178187E0
9.978860810E-1,1.200000010E-2,-8.895000070E-2,9.793950081E0,9.794361352E0
1.000399543E0,3.795000166E-2,-4.800000042E-2,9.799050331E0,9.799241379E0
1.002907314E0,-7.950000465E-3,-3.795000166E-2,9.859050751E0,9.859126995E0
1.005418004E0,-7.950000465E-3,-6.000000238E-2,9.871050835E0,9.871236386E0
1.007928567E0,4.950000439E-3,-3.600000218E-2,9.838950157E0,9.839017263E0
1.010442028E0,-1.305000018E-2,-5.505000427E-2,9.792000771E0,9.792164209E0
1.012949799E0,7.050000131E-3,-6.900000572E-2,9.844050407E0,9.844294750E0
1.015460490E0,2.595000155E-2,-6.000000238E-2,9.883050919E0,9.883267115E0
1.017971028E0,4.950000439E-3,-4.995000362E-2,9.859050751E0,9.859178526E0
1.020484490E0,1.695000008E-2,-6.900000572E-2,9.856050491E0,9.856306590E0
1.022992261E0,7.050000131E-3,-1.050000042E-1,9.904050827E0,9.904609911E0
1.025502951E0,-2.505000122E-2,-9.600000083E-2,9.898950577E0,9.899447764E0
1.028013490E0,3.405000269E-2,-8.400000632E-2,9.825000763E0,9.825418841E0
1.030526951E0,1.905000024E-2,-7.200000435E-2,9.838950157E0,9.839232038E0
1.033034722E0,4.950000439E-3,-5.700000376E-2,9.841950417E0,9.842116719E0
1.035545413E0,2.895000204E-2,-8.100000024E-2,9.873000145E0,9.873374852E0
1.038055961E0,-1.095000096E-2,-8.895000070E-2,9.820050240E0,9.820459191E0
1.040569423E0,7.050000131E-3,-1.009500027E-1,9.837000847E0,9.837521348E0
1.043077194E0,2.205000073E-2,-8.100000024E-2,9.871050835E0,9.871407791E0
1.045587884E0,4.605000094E-2,-9.600000083E-2,9.871050835E0,9.871625053E0
1.048098442E0,3.405000269E-2,-4.095000029E-2,9.838950157E0,9.839094293E0
1.050611903E0,2.895000204E-2,-7.695000619E-2,9.811050415E0,9.811394888E0
1.053119675E0,-1.050000079E-3,-1.390500069E-1,9.849000931E0,9.849982505E0
1.055630365E0,1.200000010E-2,-9.795000404E-2,9.862950325E0,9.863443989E0
1.058140903E0,3.105000220E-2,-1.080000028E-1,9.811050415E0,9.811693959E0
1.060654365E0,2.400000021E-2,-9.795000404E-2,9.829950333E0,9.830467626E0
1.063162136E0,1.200000010E-2,-9.105000645E-2,9.861000061E0,9.861427701E0
1.065672826E0,3.000000026E-3,-9.795000404E-2,9.859050751E0,9.859537763E0
1.068183365E0,3.105000220E-2,-7.905000448E-2,9.820050240E0,9.820417492E0
1.070696835E0,2.205000073E-2,-7.905000448E-2,9.838950157E0,9.839292419E0
1.073204607E0,1.905000024E-2,-9.795000404E-2,9.853950500E0,9.854455722E0
1.075715297E0,1.005000062E-2,-8.895000070E-2,9.844050407E0,9.844457401E0
1.078225836E0,2.895000204E-2,-6.705000252E-2,9.838950157E0,9.839221209E0
1.080739278E0,0.000000000E0,-1.030500084E-1,9.835050583E0,9.835590438E0
1.083247049E0,4.605000094E-2,-1.150500029E-1,9.859050751E0,9.859829553E0
1.085757740E0,5.805000290E-2,-9.600000083E-2,9.844050407E0,9.844689646E0
1.088268278E0,3.105000220E-2,-7.695000619E-2,9.835050583E0,9.835400621E0
1.090781745E0,1.695000008E-2,-8.100000024E-2,9.817950249E0,9.818299007E0
1.093289516E0,3.000000026E-3,-8.595000207E-2,9.841950417E0,9.842326168E0
1.095800206E0,-6.000000052E-3,-7.395000011E-2,9.850950241E0,9.851229632E0
1.098310745E0,4.950000439E-3,-6.495000422E-2,9.838950157E0,9.839165778E0
1.100824187E0,4.605000094E-2,-6.000000238E-2,9.835050583E0,9.835341406E0
1.103331958E0,1.905000024E-2,-6.705000252E-2,9.868050575E0,9.868296751E0
1.105842649E0,4.095000029E-2,-5.700000376E-2,9.853950500E0,9.854200443E0
1.108353187E0,1.200000010E-2,-6.495000422E-2,9.856050491E0,9.856271800E0
1.110866408E0,-1.800000109E-2,-8.400000632E-2,9.841950417E0,9.842325335E0
1.113374410E0,-4.050000105E-3,-6.900000572E-2,9.847050667E0,9.847293244E0
1.115885100E0,3.600000218E-2,-6.900000572E-2,9.868050575E0,9.868357470E0
1.118395639E0,2.205000073E-2,-4.995000362E-2,9.849000931E0,9.849152275E0
1.120909086E0,3.000000026E-3,-6.900000572E-2,9.835050583E0,9.835293080E0
1.123416858E0,1.395000052E-2,-7.395000011E-2,9.895050049E0,9.895336208E0
1.125927548E0,3.405000269E-2,-6.000000238E-2,9.922950745E0,9.923190560E0
1.128438086E0,-1.800000109E-2,-6.495000422E-2,9.838950157E0,9.839180997E0
1.130951557E0,4.950000439E-3,-7.395000011E-2,9.826950073E0,9.827229561E0
1.133459328E0,1.905000024E-2,-3.795000166E-2,9.916050911E0,9.916141829E0
1.135970018E0,2.595000155E-2,-6.000000238E-2,9.898950577E0,9.899166426E0
1.138480557E0,3.000000026E-3,-5.505000427E-2,9.816000938E0,9.816155761E0
1.140993788E0,1.200000010E-2,-6.495000422E-2,9.811050415E0,9.811272739E0
1.143501699E0,7.050000131E-3,-9.105000645E-2,9.837000847E0,9.837424738E0
1.146012466E0,4.950000439E-3,-3.600000218E-2,9.861000061E0,9.861067017E0
1.148523004E0,0.000000000E0,-5.700000376E-2,9.816000938E0,9.816166432E0
1.151036466E0,-1.050000079E-3,-1.290000081E-1,9.838950157E0,9.839795846E0
1.153544228E0,4.950000439E-3,-1.120500043E-1,9.856050491E0,9.856688642E0
1.156054919E0,-4.050000105E-3,-6.495000422E-2,9.853950500E0,9.854165382E0
1.158565380E0,1.905000024E-2,-1.120500043E-1,9.816000938E0,9.816658929E0
1.161078919E0,5.295000225E-2,-7.695000619E-2,9.871050835E0,9.871492774E0
1.163586618E0,0.000000000E0,-7.905000448E-2,9.889950752E0,9.890266669E0
1.166097385E0,1.395000052E-2,-1.270500124E-1,9.849000931E0,9.849830234E0
1.168607847E0,1.005000062E-2,-8.895000070E-2,9.835050583E0,9.835457949E0
1.171121385E0,1.905000024E-2,-5.505000427E-2,9.811050415E0,9.811223351E0
1.173629079E0,1.395000052E-2,-1.120500043E-1,9.850950241E0,9.851597356E0
1.176139823E0,1.695000008E-2,-6.705000252E-2,9.850950241E0,9.851193007E0
1.178650361E0,2.595000155E-2,-1.030500084E-1,9.811050415E0,9.811625908E0
1.181163823E0,0.000000000E0,-1.120500043E-1,9.817950249E0,9.818589628E0
1.183671594E0,7.050000131E-3,-8.895000070E-2,9.837000847E0,9.837405525E0
1.186182270E0,7.050000131E-3,-7.200000435E-2,9.829950333E0,9.830216541E0
1.188692809E0,6.000000238E-2,-7.200000435E-2,9.799050331E0,9.799498528E0
1.191206270E0,1.905000024E-2,-6.900000572E-2,9.817950249E0,9.818211191E0
1.193714041E0,-1.305000018E-2,-1.030500084E-1,9.849000931E0,9.849548667E0
1.196224525E0,-2.805000171E-2,-9.300000221E-2,9.844050407E0,9.844529660E0
1.198735217E0,0.000000000E0,-9.300000221E-2,9.850950241E0,9.851389225E0
1.201248525E0,4.095000029E-2,-1.050000042E-1,9.859050751E0,9.859694904E0
1.203756450E0,-4.050000105E-3,-9.600000083E-2,9.892050743E0,9.892517390E0
1.206267217E0,1.905000024E-2,-9.300000221E-2,9.859050751E0,9.859507777E0
1.208777679E0,1.200000010E-2,-9.300000221E-2,9.844050407E0,9.844497012E0
1.211291217E0,-1.605000161E-2,-8.100000024E-2,9.849000931E0,9.849347082E0
1.213798989E0,1.005000062E-2,-8.100000024E-2,9.874950409E0,9.875287721E0
1.216309659E0,-1.095000096E-2,-9.795000404E-2,9.880050659E0,9.880542249E0
1.218820120E0,1.695000008E-2,-7.200000435E-2,9.849000931E0,9.849278686E0
1.221333659E0,2.895000204E-2,-7.905000448E-2,9.841950417E0,9.842310451E0
1.223841353E0,7.050000131E-3,-7.395000011E-2,9.865950584E0,9.866230245E0
1.226352125E0,0.000000000E0,-1.050000042E-1,9.825000763E0,9.825561816E0
1.228862587E0,1.695000008E-2,-1.030500084E-1,9.789000511E0,9.789557580E0
1.231375895E0,3.405000269E-2,-8.100000024E-2,9.799050331E0,9.799444259E0
1.233883820E0,7.050000131E-3,-9.105000645E-2,9.817950249E0,9.818374962E0
1.236394366E0,1.005000062E-2,-8.595000207E-2,9.817950249E0,9.818331604E0
1.238905059E0,1.905000024E-2,-6.495000422E-2,9.820050240E0,9.820283505E0
1.241418366E0,1.695000008E-2,-1.030500084E-1,9.873000145E0,9.873552475E0
1.243926368E0,1.005000062E-2,-8.100000024E-2,9.873000145E0,9.873337524E0
1.246437059E0,-1.050000079E-3,-8.595000207E-2,9.838950157E0,9.839325622E0
1.248947582E0,2.595000155E-2,-7.905000448E-2,9.849000931E0,9.849352346E0
1.251460813E0,3.405000269E-2,-6.900000572E-2,9.823050499E0,9.823351847E0
1.253968738E0,1.905000024E-2,-7.695000619E-2,9.865950584E0,9.866269059E0
1.256479274E0,4.950000439E-3,-8.400000632E-2,9.877950668E0,9.878309061E0
1.258989962E0,1.005000062E-2,-7.200000435E-2,9.850950241E0,9.851218486E0
1.261503269E0,1.395000052E-2,-8.400000632E-2,9.829950333E0,9.830319127E0
1.264011194E0,0.000000000E0,-8.400000632E-2,9.853950500E0,9.854308523E0
1.266521731E0,-1.095000096E-2,-4.995000362E-2,9.838950157E0,9.839083042E0
1.269032433E0,0.000000000E0,-8.400000632E-2,9.808050156E0,9.808409854E0
1.271545741E0,3.600000218E-2,-7.395000011E-2,9.813000679E0,9.813345349E0
1.274053666E0,7.395000011E-2,-8.895000070E-2,9.849000931E0,9.849680200E0
1.276564203E0,3.405000269E-2,-5.295000225E-2,9.823050499E0,9.823252222E0
1.279075006E0,-4.005000368E-2,-7.395000011E-2,9.801000595E0,9.801361399E0
1.281588237E0,-2.805000171E-2,-9.300000221E-2,9.811050415E0,9.811531280E0
1.284096239E0,1.005000062E-2,-9.795000404E-2,9.883050919E0,9.883541403E0
1.286606929E0,1.395000052E-2,-7.905000448E-2,9.841950417E0,9.842277760E0
1.289117390E0,1.005000062E-2,-9.300000221E-2,9.825000763E0,9.825446046E0
1.291630707E0,2.205000073E-2,-7.395000011E-2,9.853950500E0,9.854252649E0
1.294138632E0,1.200000010E-2,-6.000000238E-2,9.904050827E0,9.904239839E0
1.296649169E0,-1.800000109E-2,-7.200000435E-2,9.897000313E0,9.897278575E0
1.299159861E0,-7.950000465E-3,-6.495000422E-2,9.835050583E0,9.835268256E0
1.301673179E0,-1.800000109E-2,-8.895000070E-2,9.838950157E0,9.839368694E0
1.304181104E0,-6.000000052E-3,-9.300000221E-2,9.865950584E0,9.866390725E0
1.306691640E0,1.395000052E-2,-6.195000187E-2,9.829950333E0,9.830155439E0
1.309202333E0,3.795000166E-2,-6.900000572E-2,9.823050499E0,9.823366139E0
1.311715654E0,-1.305000018E-2,-9.795000404E-2,9.838950157E0,9.839446362E0
1.314223579E0,1.005000062E-2,-7.395000011E-2,9.885000229E0,9.885281945E0
1.316734116E0,-7.950000465E-3,-1.009500027E-1,9.816000938E0,9.816523240E0
1.319244808E0,-1.050000079E-3,-1.219500080E-1,9.816000938E0,9.816758494E0
1.321758126E0,-4.050000105E-3,-5.505000427E-2,9.847050667E0,9.847205377E0
1.324266051E0,3.105000220E-2,-6.705000252E-2,9.874950409E0,9.875226852E0
1.326776587E0,2.595000155E-2,-9.795000404E-2,9.859050751E0,9.859571457E0
1.329287280E0,2.205000073E-2,-9.600000083E-2,9.816000938E0,9.816495129E0
1.331800587E0,3.105000220E-2,-9.105000645E-2,9.832050323E0,9.832520926E0
1.334308512E0,-7.950000465E-3,-8.100000024E-2,9.856050491E0,9.856386533E0
1.336819049E0,-1.095000096E-2,-6.705000252E-2,9.835050583E0,9.835285231E0
1.339329741E0,1.695000008E-2,-8.400000632E-2,9.816000938E0,9.816374979E0
1.341843049E0,2.205000073E-2,-6.000000238E-2,9.829950333E0,9.830158175E0
1.344350974E0,1.005000062E-2,-1.319999993E-1,9.849000931E0,9.849890575E0
1.346861510E0,3.405000269E-2,-1.099500060E-1,9.868050575E0,9.868721830E0
1.349372203E0,2.895000204E-2,-8.895000070E-2,9.826950073E0,9.827395278E0
1.351885524E0,4.995000362E-2,-9.105000645E-2,9.856050491E0,9.856597607E0
1.354393450E0,2.895000204E-2,-5.700000376E-2,9.871050835E0,9.871257857E0
1.356903986E0,1.395000052E-2,-6.195000187E-2,9.801000595E0,9.801206307E0
1.359414678E0,2.400000021E-2,-9.300000221E-2,9.804000854E0,9.804471314E0
1.361927986E0,2.205000073E-2,-9.300000221E-2,9.835050583E0,9.835514993E0
1.364435897E0,3.000000026E-3,-9.600000083E-2,9.813000679E0,9.813470707E0
1.366946434E0,2.595000155E-2,-6.705000252E-2,9.805950165E0,9.806213731E0
1.369457126E0,1.200000010E-2,-6.900000572E-2,9.805950165E0,9.806200265E0
1.371970434E0,-1.800000109E-2,-6.705000252E-2,9.868050575E0,9.868294780E0
1.374478359E0,-7.950000465E-3,-1.009500027E-1,9.868050575E0,9.868570122E0
1.376988880E0,1.200000010E-2,-7.695000619E-2,9.844050407E0,9.844358472E0
1.379499572E0,2.205000073E-2,-4.995000362E-2,9.799050331E0,9.799202447E0
1.382012880E0,1.695000008E-2,-8.100000024E-2,9.850950241E0,9.851297831E0
1.384520805E0,1.395000052E-2,-6.900000572E-2,9.868050575E0,9.868301665E0
1.387031342E0,-1.050000079E-3,-2.895000204E-2,9.847050667E0,9.847093279E0
1.389542049E0,1.395000052E-2,-6.195000187E-2,9.862950325E0,9.863154745E0
1.392055357E0,-1.050000079E-3,-9.105000645E-2,9.849000931E0,9.849421838E0
1.394563282E0,-1.605000161E-2,-5.700000376E-2,9.861000061E0,9.861177861E0
1.397073818E0,1.005000062E-2,-6.705000252E-2,9.853950500E0,9.854183739E0
1.399584525E0,1.005000062E-2,-8.400000632E-2,9.832050323E0,9.832414280E0
1.402097832E0,3.000000026E-3,-6.900000572E-2,9.837000847E0,9.837243296E0
1.404605757E0,3.000000026E-3,-5.700000376E-2,9.871050835E0,9.871215861E0
1.407116294E0,-6.000000052E-3,-3.600000218E-2,9.885000229E0,9.885067603E0
1.409626976E0,1.695000008E-2,-6.195000187E-2,9.859050751E0,9.859259952E0
1.412140284E0,2.595000155E-2,-1.050000042E-1,9.862950325E0,9.863543355E0
1.414648209E0,1.395000052E-2,-7.905000448E-2,9.892050743E0,9.892376429E0
1.417158745E0,1.695000008E-2,-9.300000221E-2,9.826950073E0,9.827404746E0
1.419669448E0,2.895000204E-2,-6.495000422E-2,9.808050156E0,9.808307931E0
1.422182755E0,4.305000231E-2,-8.100000024E-2,9.838950157E0,9.839377750E0
1.424690680E0,3.000000026E-3,-7.395000011E-2,9.877950668E0,9.878227929E0
1.427201217E0,-1.095000096E-2,-4.800000042E-2,9.841950417E0,9.842073557E0
1.429711927E0,3.105000220E-2,-8.400000632E-2,9.826950073E0,9.827358132E0
1.432225235E0,1.200000010E-2,-8.595000207E-2,9.841950417E0,9.842333027E0
1.434733160E0,3.600000218E-2,-9.105000645E-2,9.886950493E0,9.887435267E0
1.437243697E0,3.000000026E-3,-9.300000221E-2,9.847050667E0,9.847490281E0
1.439754384E0,1.005000062E-2,-1.050000042E-1,9.823050499E0,9.823616804E0
1.442267692E0,3.795000166E-2,-7.905000448E-2,9.829950333E0,9.830341431E0
1.444775617E0,2.400000021E-2,-1.270500124E-1,9.877950668E0,9.878796845E0
1.447286153E0,-4.050000105E-3,-8.100000024E-2,9.853950500E0,9.854284239E0
1.449796813E0,1.395000052E-2,-8.400000632E-2,9.801000595E0,9.801370479E0
1.452310121E0,1.395000052E-2,-7.200000435E-2,9.832050323E0,9.832323844E0
1.454818046E0,2.895000204E-2,-4.995000362E-2,9.892050743E0,9.892219216E0
1.457328583E0,6.195000187E-2,-6.900000572E-2,9.826950073E0,9.827387575E0
1.459839280E0,1.695000008E-2,-6.705000252E-2,9.825000763E0,9.825244170E0
1.462352588E0,7.050000131E-3,-5.505000427E-2,9.856050491E0,9.856206750E0
1.464860513E0,-1.605000161E-2,-9.300000221E-2,9.847050667E0,9.847502904E0
1.467371049E0,1.695000008E-2,-8.895000070E-2,9.826950073E0,9.827367254E0
1.469881722E0,2.400000021E-2,-8.100000024E-2,9.841950417E0,9.842312990E0
1.472395029E0,3.600000218E-2,-9.105000645E-2,9.880050659E0,9.880535771E0
1.474902954E0,0.000000000E0,-9.795000404E-2,9.841950417E0,9.842437818E0
1.477413491E0,2.895000204E-2,-1.240500063E-1,9.813000679E0,9.813827430E0
1.479924188E0,1.695000008E-2,-5.700000376E-2,9.835050583E0,9.835230362E0
1.482437419E0,3.795000166E-2,-9.795000404E-2,9.861000061E0,9.861559542E0
1.484945421E0,-1.305000018E-2,-7.200000435E-2,9.844050407E0,9.844322360E0
1.487455957E0,2.595000155E-2,-5.295000225E-2,9.789000511E0,9.789178112E0
1.489966645E0,4.605000094E-2,-6.195000187E-2,9.820050240E0,9.820353614E0
1.492479952E0,3.405000269E-2,-5.700000376E-2,9.862950325E0,9.863173805E0
1.494987877E0,4.950000439E-3,-8.400000632E-2,9.847050667E0,9.847410184E0
1.497498414E0,1.695000008E-2,-5.505000427E-2,9.837000847E0,9.837169484E0
1.500009106E0,4.605000094E-2,-5.505000427E-2,9.825000763E0,9.825262902E0
1.502522414E0,3.795000166E-2,-7.695000619E-2,9.897000313E0,9.897372212E0
1.505030339E0,1.395000052E-2,-6.000000238E-2,9.885000229E0,9.885192164E0
1.507540875E0,2.595000155E-2,-5.505000427E-2,9.849000931E0,9.849188964E0
1.510051583E0,2.205000073E-2,-1.120500043E-1,9.847050667E0,9.847712843E0
1.512564890E0,3.600000218E-2,-1.009500027E-1,9.868050575E0,9.868632583E0
1.515072816E0,1.905000024E-2,-7.905000448E-2,9.883050919E0,9.883385415E0
1.517583352E0,1.905000024E-2,-8.595000207E-2,9.850950241E0,9.851343612E0
1.520093814E0,3.105000220E-2,-6.705000252E-2,9.838950157E0,9.839227612E0
1.522607275E0,1.905000024E-2,-7.395000011E-2,9.850950241E0,9.851246224E0
1.525115277E0,2.400000021E-2,-8.400000632E-2,9.844050407E0,9.844438045E0
1.527625814E0,2.400000021E-2,-7.200000435E-2,9.820050240E0,9.820343513E0
1.530136506E0,3.405000269E-2,-8.595000207E-2,9.829950333E0,9.830385056E0
1.532649818E0,2.205000073E-2,-1.050000042E-1,9.826950073E0,9.827535751E0
1.535157743E0,3.795000166E-2,-9.600000083E-2,9.856050491E0,9.856591068E0
1.537668202E0,4.305000231E-2,-1.170000061E-1,9.844050407E0,9.844839802E0
1.540178971E0,2.595000155E-2,-6.900000572E-2,9.826950073E0,9.827226574E0
1.542692289E0,4.950000439E-3,-1.009500027E-1,9.877950668E0,9.878467736E0
1.545200214E0,-7.950000465E-3,-6.195000187E-2,9.853950500E0,9.854148440E0
1.547710674E0,2.400000021E-2,-9.600000083E-2,9.829950333E0,9.830448390E0
1.550221443E0,4.305000231E-2,-9.600000083E-2,9.838950157E0,9.839512666E0
1.552734669E0,2.400000021E-2,-9.795000404E-2,9.885000229E0,9.885514642E0
1.555242440E0,7.050000131E-3,-1.150500029E-1,9.856050491E0,9.856724481E0
1.557753207E0,1.905000024E-2,-9.600000083E-2,9.811050415E0,9.811538572E0
1.560263900E0,1.905000024E-2,-9.600000083E-2,9.853950500E0,9.854436532E0
1.562777121E0,2.895000204E-2,-1.440000087E-1,9.847050667E0,9.848146066E0
1.565285123E0,-7.950000465E-3,-8.595000207E-2,9.796050072E0,9.796430351E0
1.567795660E0,-6.000000052E-3,-8.400000632E-2,9.780000687E0,9.780363257E0
1.570306352E0,2.400000021E-2,-1.080000028E-1,9.826950073E0,9.827572831E0
1.572819664E0,-6.000000052E-3,-9.300000221E-2,9.862950325E0,9.863390599E0
1.575327358E0,7.050000131E-3,-9.105000645E-2,9.826950073E0,9.827374397E0
1.577838048E0,2.205000073E-2,-7.395000011E-2,9.817950249E0,9.818253505E0
1.580348587E0,1.005000062E-2,-9.600000083E-2,9.853950500E0,9.854423244E0
1.582862067E0,4.095000029E-2,-9.300000221E-2,9.873000145E0,9.873523068E0
1.585369839E0,1.395000052E-2,-1.270500124E-1,9.850950241E0,9.851779380E0
1.587880529E0,-1.305000018E-2,-6.900000572E-2,9.832050323E0,9.832301097E0
1.590391067E0,0.000000000E0,-3.795000166E-2,9.838950157E0,9.839023346E0
1.592904529E0,1.395000052E-2,-7.200000435E-2,9.897000313E0,9.897272038E0
1.595412531E0,1.395000052E-2,-8.895000070E-2,9.847050667E0,9.847462289E0
1.597923068E0,1.005000062E-2,-5.295000225E-2,9.844050407E0,9.844197942E0
1.600433760E0,4.305000231E-2,-6.705000252E-2,9.853950500E0,9.854272651E0
