"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.977826337E0,6.805050373E0,-1.150500029E-1,7.012050152E0,9.771939133E0
1.980336773E0,6.802050114E0,-9.600000083E-2,7.021050453E0,9.776106138E0
1.982847311E0,6.787950516E0,-9.600000083E-2,7.021050453E0,9.766301125E0
1.985360542E0,6.829050541E0,-1.290000081E-1,7.048050404E0,9.814661827E0
1.987868236E0,6.808950424E0,-8.100000024E-2,7.014000416E0,9.775713207E0
1.990378696E0,6.823950291E0,-1.270500124E-1,7.029000282E0,9.797412120E0
1.992889416E0,6.847950459E0,-1.200000048E-1,7.038000107E0,9.820502583E0
1.995402647E0,6.790050507E0,-1.200000048E-1,7.057050228E0,9.793934031E0
1.997910341E0,6.796950340E0,-1.480500102E-1,7.018950462E0,9.771699869E0
2.000420878E0,6.795000553E0,-1.319999993E-1,7.041000366E0,9.785966619E0
2.002931349E0,6.832950115E0,-1.200000048E-1,7.042950153E0,9.813600468E0
2.005444580E0,6.823950291E0,-1.240500063E-1,7.062000275E0,9.821076003E0
2.007952274E0,6.778050423E0,-1.050000042E-1,7.026000500E0,9.763077156E0
2.010462734E0,6.819000244E0,-1.240500063E-1,7.036050320E0,9.798987541E0
2.012973411E0,6.843000412E0,-1.170000061E-1,7.053000450E0,9.827774875E0
2.015486642E0,6.832950115E0,-7.695000619E-2,7.048050404E0,9.816829584E0
2.017994413E0,6.847950459E0,-1.050000042E-1,7.000050545E0,9.793168951E0
2.020504873E0,6.856950283E0,-1.319999993E-1,7.060050488E0,9.842738647E0
2.023015339E0,6.838050365E0,-1.120500043E-1,7.050000191E0,9.822117424E0
2.025528570E0,6.817050457E0,-1.080000028E-1,7.053000450E0,9.809620598E0
2.028036495E0,6.820950508E0,-1.360500008E-1,7.038000107E0,9.801903945E0
2.030546955E0,6.838050365E0,-1.270500124E-1,7.017000198E0,9.798641043E0
2.033057416E0,6.841050148E0,-1.030500084E-1,7.018950462E0,9.801849419E0
2.035570662E0,6.817050457E0,-9.795000404E-2,7.024050236E0,9.788720695E0
2.038078433E0,6.835950375E0,-1.080000028E-1,7.033050537E0,9.808449489E0
2.040588893E0,6.829050541E0,-1.410000026E-1,7.006950378E0,9.785354664E0
2.043099354E0,6.817050457E0,-1.530000120E-1,7.014000416E0,9.782217937E0
2.045612825E0,6.820950508E0,-1.510500014E-1,7.026000500E0,9.793511370E0
2.048120519E0,6.781050205E0,-1.200000048E-1,7.026000500E0,9.765332811E0
2.050630979E0,6.793050289E0,-1.080000028E-1,7.006950378E0,9.759843740E0
2.053141517E0,6.832950115E0,-9.795000404E-2,7.030950546E0,9.804747170E0
2.055654662E0,6.829050541E0,-1.319999993E-1,7.042950153E0,9.811039810E0
2.058162433E0,6.820950508E0,-1.240500063E-1,7.042950153E0,9.805299644E0
2.060672893E0,6.831000328E0,-1.080000028E-1,7.038000107E0,9.808551116E0
2.063183585E0,6.835950375E0,-1.270500124E-1,7.018950462E0,9.798572591E0
2.102154614E0,4.328999996E0,-1.240500063E-1,8.809950829E0,9.816866250E0
2.104667862E0,4.369950294E0,-1.270500124E-1,8.809950829E0,9.835031311E0
2.107175554E0,4.357950211E0,-1.530000120E-1,8.781000137E0,9.804137007E0
2.109686093E0,4.360050201E0,-1.560000032E-1,8.788050652E0,9.811432516E0
2.112196544E0,4.345950127E0,-1.099500060E-1,8.776050568E0,9.793795744E0
2.114709773E0,4.341000080E0,-1.319999993E-1,8.788050652E0,9.802629237E0
2.117217467E0,4.365000248E0,-1.240500063E-1,8.785950661E0,9.811296784E0
2.119728158E0,4.353000164E0,-1.390500069E-1,8.803050041E0,9.821488449E0
2.122238619E0,4.315050125E0,-1.650000066E-1,8.809950829E0,9.811325914E0
2.124751932E0,4.341000080E0,-1.410000026E-1,8.803050041E0,9.816203580E0
2.127259626E0,4.361999989E0,-1.319999993E-1,8.781000137E0,9.805632632E0
2.129770086E0,4.309950352E0,-1.290000081E-1,8.805000305E0,9.804098297E0
2.132280547E0,4.336050034E0,-1.099500060E-1,8.808000565E0,9.818059525E0
2.134793778E0,4.348050117E0,-1.319999993E-1,8.793000221E0,9.810189433E0
2.137301703E0,4.342950344E0,-1.390500069E-1,8.808000565E0,9.821477819E0
2.139812163E0,4.330950260E0,-1.459500045E-1,8.808000565E0,9.816277579E0
2.142322701E0,4.345950127E0,-1.530000120E-1,8.791049957E0,9.807815805E0
2.144835855E0,4.357950211E0,-1.120500043E-1,8.773950577E0,9.797269720E0
2.147343635E0,4.372050285E0,-1.219500080E-1,8.791049957E0,9.818974226E0
2.149854095E0,4.369950294E0,-1.290000081E-1,8.779050827E0,9.807387012E0
2.152364556E0,4.377000332E0,-1.270500124E-1,8.829000473E0,9.855228205E0
2.154878018E0,4.354950428E0,-1.170000061E-1,8.820000648E0,9.837260476E0
2.157385726E0,4.353000164E0,-1.319999993E-1,8.779050827E0,9.799886114E0
2.159896186E0,4.336050034E0,-1.219500080E-1,8.824049950E0,9.832601854E0
2.162406724E0,4.366950035E0,-1.120500043E-1,8.805000305E0,9.829081248E0
2.164919955E0,4.374000072E0,-9.795000404E-2,8.803050041E0,9.830318452E0
2.167427659E0,4.353000164E0,-9.600000083E-2,8.779050827E0,9.799467325E0
2.169938350E0,4.351050377E0,-1.410000026E-1,8.805000305E0,9.822400458E0
2.172448580E0,4.360050201E0,-1.440000087E-1,8.815050125E0,9.835440126E0
2.174962042E0,4.345950127E0,-1.050000042E-1,8.779050827E0,9.796430009E0
2.177469736E0,4.361999989E0,-1.150500029E-1,8.772000313E0,9.797360353E0
2.179980177E0,4.345950127E0,-1.219500080E-1,8.800050735E0,9.815449417E0
2.182490715E0,4.341000080E0,-1.290000081E-1,8.812050819E0,9.824111275E0
2.185003946E0,4.348050117E0,-1.390500069E-1,8.800050735E0,9.816606729E0
2.187511640E0,4.336050034E0,-1.339500099E-1,8.791049957E0,9.803154179E0
2.190022316E0,4.324050426E0,-1.030500084E-1,8.788050652E0,9.794787678E0
2.192532777E0,4.361999989E0,-1.150500029E-1,8.793000221E0,9.816166935E0
2.195046008E0,4.330950260E0,-1.270500124E-1,8.772000313E0,9.783724309E0
2.197553702E0,4.324050426E0,-1.339500099E-1,8.808000565E0,9.813064182E0
2.200064230E0,4.360050201E0,-1.219500080E-1,8.817000389E0,9.836890028E0
2.202574691E0,4.361999989E0,-1.319999993E-1,8.772000313E0,9.797574056E0
2.205087922E0,4.386000156E0,-1.579500139E-1,8.784000397E0,9.819399602E0
2.207595847E0,4.345950127E0,-1.219500080E-1,8.779050827E0,9.796626344E0
2.210106293E0,4.365000248E0,-1.219500080E-1,8.785950661E0,9.811270457E0
2.212616754E0,4.389000416E0,-1.270500124E-1,8.791049957E0,9.826597870E0
2.215129985E0,4.377000332E0,-1.270500124E-1,8.815050125E0,9.842732462E0
2.217637756E0,4.318950176E0,-1.099500060E-1,8.772000313E0,9.778210936E0
2.220148216E0,4.342950344E0,-1.030500084E-1,8.769000053E0,9.786071680E0
2.222658677E0,4.354950428E0,-1.080000028E-1,8.781000137E0,9.802204887E0
2.225171908E0,4.374000072E0,-1.270500124E-1,8.803050041E0,9.830651472E0
2.227679833E0,4.369950294E0,-1.290000081E-1,8.808000565E0,9.833309744E0
2.230190293E0,4.341000080E0,-1.219500080E-1,8.779050827E0,9.794431424E0
2.232700725E0,4.354950428E0,-1.099500060E-1,8.808000565E0,9.826421331E0
2.235213956E0,4.330950260E0,-1.290000081E-1,8.788050652E0,9.798142957E0
2.237721727E0,4.342950344E0,-1.410000026E-1,8.796000481E0,9.810745290E0
2.240232187E0,4.361999989E0,-1.440000087E-1,8.817000389E0,9.838052438E0
2.242742908E0,4.341000080E0,-1.080000028E-1,8.812050819E0,9.823857966E0
2.245255908E0,4.354950428E0,-9.300000221E-2,8.809950829E0,9.827994497E0
2.247763833E0,4.341000080E0,-1.270500124E-1,8.785950661E0,9.800681222E0
2.250274293E0,4.324050426E0,-1.290000081E-1,8.803050041E0,9.808554589E0
2.252784754E0,4.354950428E0,-1.319999993E-1,8.785950661E0,9.806933580E0
2.255298062E0,4.342950344E0,-1.170000061E-1,8.800050735E0,9.814061322E0
2.257805756E0,4.354950428E0,-1.240500063E-1,8.800050735E0,9.819464068E0
2.260316216E0,4.345950127E0,-9.105000645E-2,8.793000221E0,9.808793274E0
2.262826926E0,4.354950428E0,-8.100000024E-2,8.797950745E0,9.817132552E0
2.265340157E0,4.357950211E0,-1.270500124E-1,8.796000481E0,9.817204093E0
2.267847851E0,4.353000164E0,-1.560000032E-1,8.784000397E0,9.804672835E0
2.270358311E0,4.351050377E0,-1.600500047E-1,8.764050484E0,9.786002057E0
2.272868768E0,4.330950260E0,-1.410000026E-1,8.793000221E0,9.802747780E0
2.275382076E0,4.354950428E0,-1.270500124E-1,8.808000565E0,9.826627544E0
2.277889770E0,4.360050201E0,-8.400000632E-2,8.788050652E0,9.810551871E0
2.280400230E0,4.366950035E0,-1.080000028E-1,8.781000137E0,9.807541997E0
2.282910922E0,4.353000164E0,-1.480500102E-1,8.797950745E0,9.817049788E0
2.285424162E0,4.345950127E0,-1.270500124E-1,8.761950493E0,9.781370080E0
2.287931933E0,4.348050117E0,-1.339500099E-1,8.793000221E0,9.810215865E0
2.290442393E0,4.342950344E0,-1.009500027E-1,8.815050125E0,9.827335209E0
2.292952854E0,4.366950035E0,-1.099500060E-1,8.803050041E0,9.827310499E0
2.295466094E0,4.374000072E0,-1.510500014E-1,8.797950745E0,9.826425090E0
2.297973788E0,4.348050117E0,-1.459500045E-1,8.817000389E0,9.831904042E0
2.300484479E0,4.369950294E0,-1.200000048E-1,8.781000137E0,9.809017738E0
2.302994940E0,4.354950428E0,-1.720500141E-1,8.784000397E0,9.805807331E0
2.305508181E0,4.357950211E0,-1.510500014E-1,8.781000137E0,9.804106770E0
2.308015952E0,4.389000416E0,-1.319999993E-1,8.800050735E0,9.834716142E0
2.310526335E0,4.354950428E0,-1.410000026E-1,8.772000313E0,9.794562967E0
2.313036873E0,4.365000248E0,-1.240500063E-1,8.803050041E0,9.826612112E0
2.315550325E0,4.341000080E0,-1.219500080E-1,8.785950661E0,9.800616435E0
2.318058019E0,4.321950436E0,-1.410000026E-1,8.756999969E0,9.766482736E0
2.320568479E0,4.377000332E0,-1.410000026E-1,8.767050743E0,9.799958757E0
2.323078940E0,4.348050117E0,-1.319999993E-1,8.797950745E0,9.814626897E0
2.325592171E0,4.341000080E0,-1.080000028E-1,8.812050819E0,9.823857966E0
2.328099942E0,4.366950035E0,-1.270500124E-1,8.797950745E0,9.822949232E0
2.330610402E0,4.378950119E0,-1.050000042E-1,8.784000397E0,9.815543394E0
2.333120863E0,4.351050377E0,-1.170000061E-1,8.776050568E0,9.796141687E0
2.335634325E0,4.365000248E0,-1.440000087E-1,8.793000221E0,9.817882463E0
2.338142019E0,4.330950260E0,-1.270500124E-1,8.760000229E0,9.772966585E0
2.340652479E0,4.333950043E0,-9.105000645E-2,8.756999969E0,9.771205736E0
2.343162940E0,4.330950260E0,-1.170000061E-1,8.776050568E0,9.787230595E0
2.345676171E0,4.348050117E0,-1.339500099E-1,8.788050652E0,9.805779759E0
2.348183937E0,4.315050125E0,-1.339500099E-1,8.776050568E0,9.780422473E0
2.350694397E0,4.372050285E0,-1.120500043E-1,8.827050209E0,9.851101172E0
2.353204858E0,4.351050377E0,-1.360500008E-1,8.815050125E0,9.831340585E0
2.355718320E0,4.348050117E0,-1.339500099E-1,8.803050041E0,9.819224636E0
2.358226014E0,4.327050209E0,-1.290000081E-1,8.821949959E0,9.826841079E0
2.360736556E0,4.342950344E0,-1.290000081E-1,8.829000473E0,9.840178253E0
2.363246940E0,4.357950211E0,-1.600500047E-1,8.781000137E0,9.804249561E0
2.365760248E0,4.365000248E0,-1.510500014E-1,8.767050743E0,9.794754821E0
2.368267942E0,4.348050117E0,-1.120500043E-1,8.803050041E0,9.818950303E0
2.370778402E0,4.306950092E0,-1.080000028E-1,8.805000305E0,9.802525872E0
2.373289089E0,4.330950260E0,-1.170000061E-1,8.785950661E0,9.796108828E0
2.375802320E0,4.345950127E0,-1.050000042E-1,8.820000648E0,9.833143899E0
2.378310014E0,4.348050117E0,-1.360500008E-1,8.808000565E0,9.823691942E0
2.380820551E0,4.351050377E0,-1.360500008E-1,8.788050652E0,9.807139401E0
2.383331012E0,4.348050117E0,-1.200000048E-1,8.805000305E0,9.820792748E0
2.385844243E0,4.360050201E0,-1.170000061E-1,8.836050034E0,9.853908207E0
2.388352168E0,4.357950211E0,-1.170000061E-1,8.800050735E0,9.820708324E0
2.390862628E0,4.333950043E0,-1.219500080E-1,8.796000481E0,9.806509024E0
2.393373089E0,4.345950127E0,-1.120500043E-1,8.788050652E0,9.804574033E0
2.395886320E0,4.324050426E0,-9.795000404E-2,8.785950661E0,9.792851235E0
2.398394014E0,4.324050426E0,-1.459500045E-1,8.805000305E0,9.810542486E0
2.400904551E0,4.336050034E0,-1.360500008E-1,8.769000053E0,9.783414610E0
2.403415041E0,4.366950035E0,-1.170000061E-1,8.756999969E0,9.786163195E0
2.405928272E0,4.360050201E0,-1.319999993E-1,8.784000397E0,9.807452510E0
2.408436197E0,4.348050117E0,-1.339500099E-1,8.785950661E0,9.803897768E0
2.410946657E0,4.351050377E0,-1.440000087E-1,8.796000481E0,9.814377201E0
2.413457118E0,4.354950428E0,-1.360500008E-1,8.808000565E0,9.826748027E0
2.415970397E0,4.365000248E0,-1.170000061E-1,8.776050568E0,9.802345624E0
2.418478014E0,4.353000164E0,-1.390500069E-1,8.784000397E0,9.804417795E0
2.420988551E0,4.365000248E0,-9.600000083E-2,8.793000221E0,9.817295761E0
2.423499012E0,4.348050117E0,-1.339500099E-1,8.761950493E0,9.782395354E0
2.426012243E0,4.369950294E0,-1.360500008E-1,8.797950745E0,9.824403925E0
2.428520174E0,4.333950043E0,-1.339500099E-1,8.817000389E0,9.825505658E0
2.431030634E0,4.345950127E0,-1.240500063E-1,8.752050400E0,9.772464229E0
2.433541095E0,4.328999996E0,-1.099500060E-1,8.772000313E0,9.782654009E0
2.436054326E0,4.366950035E0,-8.400000632E-2,8.803050041E0,9.827054423E0
2.438562063E0,4.354950428E0,-1.099500060E-1,8.793000221E0,9.812977893E0
2.441072523E0,4.365000248E0,-1.560000032E-1,8.779050827E0,9.805574771E0
2.443582985E0,4.366950035E0,-1.480500102E-1,8.784000397E0,9.810750959E0
2.446096446E0,4.330950260E0,-1.080000028E-1,8.781000137E0,9.791565634E0
2.448604150E0,4.365000248E0,-1.270500124E-1,8.784000397E0,9.809588770E0
2.451114610E0,4.348050117E0,-1.360500008E-1,8.779050827E0,9.797743763E0
2.453625148E0,4.345950127E0,-1.390500069E-1,8.779050827E0,9.796854129E0
2.456138379E0,4.345950127E0,-1.150500029E-1,8.820000648E0,9.833256350E0
2.458646073E0,4.354950428E0,-8.400000632E-2,8.797950745E0,9.817157763E0
2.461156533E0,4.353000164E0,-1.099500060E-1,8.755050659E0,9.778119015E0
2.463667225E0,4.333950043E0,-1.200000048E-1,8.760000229E0,9.774207230E0
2.466180456E0,4.327050209E0,-1.290000081E-1,8.784000397E0,9.792786502E0
2.468688150E0,4.317000389E0,-1.200000048E-1,8.781000137E0,9.785543203E0
2.471198610E0,4.324050426E0,-1.099500060E-1,8.784000397E0,9.791228935E0
2.473709148E0,4.345950127E0,-1.219500080E-1,8.812050819E0,9.826209541E0
2.476222379E0,4.360050201E0,-1.240500063E-1,8.793000221E0,9.815410285E0
2.478730079E0,4.353000164E0,-1.219500080E-1,8.784000397E0,9.804190186E0
2.481240769E0,4.374000072E0,-1.150500029E-1,8.776050568E0,9.806333499E0
2.483751230E0,4.369950294E0,-1.319999993E-1,8.779050827E0,9.807426931E0
2.486264461E0,4.369950294E0,-1.030500084E-1,8.809950829E0,9.834750555E0
2.488772169E0,4.365000248E0,-1.360500008E-1,8.788050652E0,9.813336386E0
2.491282706E0,4.366950035E0,-1.099500060E-1,8.785950661E0,9.811996261E0
2.493793167E0,4.330950260E0,-1.360500008E-1,8.797950745E0,9.807118693E0
2.496306398E0,4.324050426E0,-1.170000061E-1,8.776050568E0,9.784179304E0
2.498814088E0,4.345950127E0,-1.200000048E-1,8.773950577E0,9.792032028E0
2.501324778E0,4.377000332E0,-1.200000048E-1,8.796000481E0,9.825586820E0
2.503835239E0,4.381950378E0,-1.290000081E-1,8.785950661E0,9.818913338E0
2.506348470E0,4.348050117E0,-1.170000061E-1,8.791049957E0,9.808251025E0
2.508856222E0,4.357950211E0,-1.390500069E-1,8.779050827E0,9.802183347E0
2.511366605E0,4.386000156E0,-1.200000048E-1,8.788050652E0,9.822486021E0
2.513877144E0,4.360050201E0,-1.319999993E-1,8.793000221E0,9.815513978E0
2.516390374E0,4.357950211E0,-1.459500045E-1,8.815050125E0,9.834538126E0
2.518898294E0,4.348050117E0,-1.030500084E-1,8.815050125E0,9.829611785E0
2.521408754E0,4.372050285E0,-1.030500084E-1,8.796000481E0,9.823190289E0
2.523919215E0,4.345950127E0,-1.240500063E-1,8.793000221E0,9.809155101E0
2.526432446E0,4.336050034E0,-1.319999993E-1,8.791049957E0,9.803127728E0
2.528940217E0,4.345950127E0,-1.099500060E-1,8.805000305E0,9.819745510E0
2.531450677E0,4.351050377E0,-8.895000070E-2,8.772000313E0,9.792218389E0
2.533961139E0,4.348050117E0,-9.600000083E-2,8.785950661E0,9.803452700E0
2.536474369E0,4.345950127E0,-9.105000645E-2,8.785950661E0,9.802474260E0
2.538982304E0,4.357950211E0,-1.099500060E-1,8.772000313E0,9.795499402E0
2.541492764E0,4.353000164E0,-8.895000070E-2,8.793000221E0,9.811899685E0
2.544003226E0,4.321950436E0,-1.150500029E-1,8.833950043E0,9.835200325E0
2.546516456E0,4.341000080E0,-1.319999993E-1,8.796000481E0,9.809756885E0
2.549024237E0,4.333950043E0,-1.219500080E-1,8.779050827E0,9.791308809E0
2.551534696E0,4.341000080E0,-1.510500014E-1,8.808000565E0,9.820792827E0
2.554045158E0,4.333950043E0,-1.339500099E-1,8.808000565E0,9.817430393E0
2.556558619E0,4.321950436E0,-1.650000066E-1,8.793000221E0,9.799149629E0
2.559066309E0,4.315050125E0,-1.360500008E-1,8.797950745E0,9.800107371E0
2.561576846E0,4.345950127E0,-1.240500063E-1,8.772000313E0,9.790335050E0
2.564087231E0,4.345950127E0,-1.360500008E-1,8.809950829E0,9.824511474E0
2.566600538E0,4.305000305E0,-1.170000061E-1,8.836050034E0,9.829674299E0
2.569108213E0,4.351050377E0,-1.390500069E-1,8.784000397E0,9.803552277E0
2.571618672E0,4.339050293E0,-1.270500124E-1,8.815050125E0,9.825915116E0
2.574129364E0,4.357950211E0,-1.030500084E-1,8.805000305E0,9.824987517E0
2.576642364E0,4.365000248E0,-1.319999993E-1,8.817000389E0,9.839214757E0
2.579150309E0,4.345950127E0,-1.339500099E-1,8.772000313E0,9.790465494E0
2.581660845E0,4.360050201E0,-1.240500063E-1,8.797950745E0,9.819845389E0
2.584171307E0,4.333950043E0,-1.240500063E-1,8.820000648E0,9.828068112E0
2.586684537E0,4.348050117E0,-1.510500014E-1,8.773950577E0,9.793393929E0
2.621137927E0,-4.695000127E-2,-4.765050411E0,8.685000420E0,9.906419233E0
2.623648465E0,-4.905000329E-2,-4.753050327E0,8.653950691E0,9.873436883E0
2.626158927E0,-5.400000140E-2,-4.755000114E0,8.628000259E0,9.851666385E0
2.628672148E0,-5.895000324E-2,-4.762050152E0,8.628000259E0,9.855099453E0
2.631179842E0,-4.905000329E-2,-4.786050320E0,8.620950699E0,9.860500723E0
2.633690302E0,-4.200000316E-2,-4.768950462E0,8.647050858E0,9.875026129E0
2.636200994E0,-4.200000316E-2,-4.792950153E0,8.640000343E0,9.880472717E0
2.638714211E0,-8.295000345E-2,-4.780950069E0,8.628000259E0,9.864418520E0
2.641221905E0,-8.505000174E-2,-4.774050236E0,8.614050865E0,9.848891382E0
2.643732365E0,-6.405000389E-2,-4.779000282E0,8.632950783E0,9.867663620E0
2.646242826E0,-3.705000132E-2,-4.789050102E0,8.640000343E0,9.878561612E0
2.648756139E0,-3.495000303E-2,-4.774050236E0,8.650050163E0,9.880088308E0
2.651263833E0,-4.005000368E-2,-4.744950294E0,8.635050774E0,9.852931501E0
2.653774293E0,-6.599999964E-2,-4.771950245E0,8.644950867E0,9.874767877E0
2.656284754E0,-4.905000329E-2,-4.789050102E0,8.665950775E0,9.901318580E0
2.658798004E0,-2.505000122E-2,-4.780950069E0,8.635050774E0,9.870269142E0
2.661305929E0,-7.095000148E-2,-4.792950153E0,8.616000175E0,9.859658417E0
2.663816389E0,-6.795000285E-2,-4.756950378E0,8.628000259E0,9.852694179E0
2.666326850E0,-7.800000161E-2,-4.789050102E0,8.644950867E0,9.883130090E0
2.668840052E0,-4.905000329E-2,-4.815000057E0,8.632950783E0,9.885063008E0
2.671347746E0,-5.205000192E-2,-4.755000114E0,8.617950439E0,9.842855534E0
2.673858283E0,-7.605000585E-2,-4.759950161E0,8.626049995E0,9.852494489E0
2.676368744E0,-5.205000192E-2,-4.774050236E0,8.664000511E0,9.892379376E0
2.678881975E0,-5.595000088E-2,-4.803000450E0,8.647050858E0,9.891583911E0
2.681389669E0,-7.304999977E-2,-4.789050102E0,8.599050522E0,9.842967391E0
2.683900129E0,-2.805000171E-2,-4.762050152E0,8.626049995E0,9.853255654E0
2.686410821E0,-5.205000192E-2,-4.783950329E0,8.629950523E0,9.867367227E0
2.688923821E0,-4.005000368E-2,-4.807950020E0,8.635050774E0,9.883424976E0
2.691431761E0,-5.400000140E-2,-4.771950245E0,8.605950356E0,9.840569428E0
2.693942221E0,-5.595000088E-2,-4.744950294E0,8.620950699E0,9.840654178E0
2.696452682E0,-6.405000389E-2,-4.762050152E0,8.644950867E0,9.869974647E0
2.698965913E0,-3.195000067E-2,-4.791000366E0,8.623050690E0,9.864669711E0
2.701473669E0,-4.695000127E-2,-4.768950462E0,8.644950867E0,9.873209625E0
2.703984129E0,-6.795000285E-2,-4.743000031E0,8.644950867E0,9.860823595E0
2.706494590E0,-7.095000148E-2,-4.774050236E0,8.640000343E0,9.871483956E0
2.709008052E0,-5.400000140E-2,-4.798050404E0,8.628000259E0,9.872517012E0
2.711515507E0,-3.195000067E-2,-4.791000366E0,8.602050781E0,9.846318244E0
2.714026197E0,-5.400000140E-2,-4.792950153E0,8.638050079E0,9.878825656E0
2.716536658E0,-7.605000585E-2,-4.783950329E0,8.644950867E0,9.880644708E0
2.719049889E0,-5.205000192E-2,-4.791000366E0,8.629950523E0,9.870787190E0
2.721557573E0,-5.400000140E-2,-4.777050018E0,8.638050079E0,9.871121114E0
2.724068110E0,-4.200000316E-2,-4.780950069E0,8.656949997E0,9.889490928E0
2.726578571E0,-3.195000067E-2,-4.791000366E0,8.659049988E0,9.896153394E0
2.729091802E0,-4.905000329E-2,-4.795950413E0,8.647050858E0,9.888125950E0
2.731599511E0,-5.205000192E-2,-4.768950462E0,8.650050163E0,9.877700418E0
2.734109970E0,-4.005000368E-2,-4.779000282E0,8.659049988E0,9.890378880E0
2.736620662E0,-2.505000122E-2,-4.792950153E0,8.650050163E0,9.889204543E0
2.739133662E0,-5.895000324E-2,-4.767000198E0,8.641950607E0,9.869704975E0
2.741641574E0,-7.605000585E-2,-4.777050018E0,8.632950783E0,9.866804432E0
2.744152033E0,-5.205000192E-2,-4.792950153E0,8.635050774E0,9.876192700E0
2.746662495E0,-6.405000389E-2,-4.819950104E0,8.635050774E0,9.889394484E0
2.749175725E0,-4.695000127E-2,-4.804950237E0,8.626049995E0,9.874132347E0
2.751683511E0,-4.395000264E-2,-4.789050102E0,8.650050163E0,9.887380862E0
2.754193970E0,-5.205000192E-2,-4.779000282E0,8.647050858E0,9.879931246E0
2.756704432E0,-4.395000264E-2,-4.777050018E0,8.673000336E0,9.901670228E0
2.759217662E0,-2.805000171E-2,-4.771950245E0,8.650050163E0,9.879051765E0
2.761725597E0,-4.905000329E-2,-4.780950069E0,8.652000427E0,9.885190988E0
2.764236056E0,-5.400000140E-2,-4.783950329E0,8.652000427E0,9.886668202E0
2.766746518E0,-5.400000140E-2,-4.771950245E0,8.641950607E0,9.872068448E0
2.769259748E0,-8.505000174E-2,-4.807950020E0,8.647050858E0,9.894195542E0
2.771767444E0,-5.595000088E-2,-4.779000282E0,8.664000511E0,9.894790496E0
2.774277980E0,-5.400000140E-2,-4.777050018E0,8.614050865E0,9.850126658E0
2.776788442E0,-5.205000192E-2,-4.779000282E0,8.604000092E0,9.842274660E0
2.779301673E0,-3.000000119E-2,-4.768950462E0,8.623050690E0,9.853973397E0
2.781809367E0,-4.005000368E-2,-4.765050411E0,8.629950523E0,9.858161870E0
2.784319811E0,-4.905000329E-2,-4.791000366E0,8.629950523E0,9.870771826E0
2.786830273E0,-1.995000057E-2,-4.750050068E0,8.641950607E0,9.861373330E0
2.789343734E0,-4.395000264E-2,-4.783950329E0,8.653950691E0,9.888325183E0
2.791851429E0,-5.595000088E-2,-4.783950329E0,8.632950783E0,9.870012683E0
2.794361883E0,-7.095000148E-2,-4.789050102E0,8.602050781E0,9.845573240E0
2.796872345E0,-7.995000482E-2,-4.783950329E0,8.623050690E0,9.861519961E0
2.799385576E0,-3.195000067E-2,-4.798050404E0,8.652000427E0,9.893402846E0
2.801893347E0,-5.400000140E-2,-4.795950413E0,8.659049988E0,9.898646526E0
2.804403816E0,-5.595000088E-2,-4.777050018E0,8.640000343E0,9.872838660E0
2.806914278E0,-7.095000148E-2,-4.783950329E0,8.650050163E0,9.885068663E0
2.809427509E0,-4.005000368E-2,-4.791000366E0,8.638050079E0,9.877813406E0
2.811935434E0,-3.495000303E-2,-4.792950153E0,8.614050865E0,9.857761662E0
2.814445893E0,-5.205000192E-2,-4.759950161E0,8.673000336E0,9.893471057E0
2.816956355E0,-5.400000140E-2,-4.771950245E0,8.647050858E0,9.876533485E0
2.819469586E0,-6.105000153E-2,-4.779000282E0,8.644950867E0,9.878144881E0
2.821977280E0,-2.295000106E-2,-4.786050320E0,8.626049995E0,9.864864058E0
2.824487811E0,-1.995000057E-2,-4.786050320E0,8.629950523E0,9.868268425E0
2.826998273E0,-3.195000067E-2,-4.789050102E0,8.647050858E0,9.884710932E0
2.829511504E0,-5.595000088E-2,-4.779000282E0,8.638050079E0,9.872075935E0
2.832019198E0,-2.805000171E-2,-4.792950153E0,8.664000511E0,9.901417213E0
2.834529898E0,-7.995000482E-2,-4.795950413E0,8.659049988E0,9.898822104E0
2.837040129E0,-6.795000285E-2,-4.789050102E0,8.697000504E0,9.928617016E0
2.839553591E0,-4.395000264E-2,-4.762050152E0,8.656949997E0,9.880376334E0
2.842061285E0,-3.705000132E-2,-4.747950077E0,8.616000175E0,9.837675623E0
2.844571730E0,-4.905000329E-2,-4.750050068E0,8.602050781E0,9.826528339E0
2.847082191E0,-4.905000329E-2,-4.798050404E0,8.635050774E0,9.878653524E0
2.849595499E0,-4.395000264E-2,-4.810050011E0,8.640000343E0,9.888787521E0
2.852103193E0,-1.995000057E-2,-4.765050411E0,8.652000427E0,9.877409317E0
2.854613648E0,-4.905000329E-2,-4.792950153E0,8.623050690E0,9.865687015E0
2.857124109E0,-5.595000088E-2,-4.767000198E0,8.632950783E0,9.861808177E0
2.859637340E0,-5.895000324E-2,-4.765050411E0,8.632950783E0,9.860883315E0
2.862145034E0,-5.205000192E-2,-4.767000198E0,8.617950439E0,9.848658278E0
2.864655725E0,-6.795000285E-2,-4.765050411E0,8.668950081E0,9.892472802E0
2.867166186E0,-3.705000132E-2,-4.789050102E0,8.632950783E0,9.872396508E0
2.869679417E0,-7.095000148E-2,-4.767000198E0,8.661000252E0,9.886468032E0
